Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2787.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2787OBU-ND,KSC2787OBU,Fairchild Semiconductor,TRANS NPN 30V 0.05A TO-92S,0,0,"Call","0","40000","Bulk","-","Obsolete","NPN","50mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","70 @ 1mA, 6V","250mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2787.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2787YTA-ND,KSC2787YTA,Fairchild Semiconductor,TRANS NPN 30V 0.05A TO-92S,0,0,"Call","0","39000","Tape & Box (TB)","-","Obsolete","NPN","50mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","120 @ 1mA, 6V","250mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body (Formed Leads)","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2787.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2787RBU-ND,KSC2787RBU,Fairchild Semiconductor,TRANS NPN 30V 0.05A TO-92S,0,0,"Call","0","10000","Bulk","-","Obsolete","NPN","50mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","40 @ 1mA, 6V","250mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body","TO-92S"
https://www.fairchildsemi.com/datasheets/KS/KST92.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KST93MTF-ND,KST93MTF,Fairchild Semiconductor,TRANS PNP 200V 0.5A SOT-23,0,0,"Call","0","6000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","200V","500mV @ 2mA, 20mA","250nA (ICBO)","25 @ 30mA, 10V","250mW","50MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP75,%2076,%2077.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP77TA-ND,KSP77TA,Fairchild Semiconductor,TRANS PNP DARL 60V 0.5A TO-92,0,0,"Call","0","4000","Tape & Box (TB)","-","Obsolete","PNP - Darlington","500mA","60V","1.5V @ 100µA, 100mA","500nA","10000 @ 100mA, 5V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP75,%2076,%2077.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP76BU-ND,KSP76BU,Fairchild Semiconductor,TRANS PNP DARL 50V 0.5A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","PNP - Darlington","500mA","50V","1.5V @ 100µA, 100mA","500nA","10000 @ 100mA, 5V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP75,%2076,%2077.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP75TA-ND,KSP75TA,Fairchild Semiconductor,TRANS PNP DARL 40V 0.5A TO-92,0,0,"Call","0","46000","Tape & Box (TB)","-","Obsolete","PNP - Darlington","500mA","40V","1.5V @ 100µA, 100mA","500nA","10000 @ 100mA, 5V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP75,%2076,%2077.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP75TF-ND,KSP75TF,Fairchild Semiconductor,TRANS PNP DARL 40V 0.5A TO-92,0,0,"Call","0","46000","Tape & Reel (TR)","-","Obsolete","PNP - Darlington","500mA","40V","1.5V @ 100µA, 100mA","500nA","10000 @ 100mA, 5V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP75,%2076,%2077.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP77BU-ND,KSP77BU,Fairchild Semiconductor,TRANS PNP DARL 60V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP - Darlington","500mA","60V","1.5V @ 100µA, 100mA","500nA","10000 @ 100mA, 5V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSP75,%2076,%2077.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP75BU-ND,KSP75BU,Fairchild Semiconductor,TRANS PNP DARL 40V 0.5A TO-92,0,0,"Call","0","50000","Bulk","-","Obsolete","PNP - Darlington","500mA","40V","1.5V @ 100µA, 100mA","500nA","10000 @ 100mA, 5V","625mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC3265.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,KSC3265OMTF-ND,KSC3265OMTF,Fairchild Semiconductor,TRANS NPN 25V 0.8A SOT-23,0,0,"Call","0","6000","Tape & Reel (TR)","-","Obsolete","NPN","800mA","25V","400mV @ 20mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","200mW","120MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2787.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2787RTA-ND,KSC2787RTA,Fairchild Semiconductor,TRANS NPN 30V 0.05A TO-92S,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","NPN","50mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","40 @ 1mA, 6V","250mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body (Formed Leads)","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2787.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2787YBU-ND,KSC2787YBU,Fairchild Semiconductor,TRANS NPN 30V 0.05A TO-92S,0,0,"Call","0","40000","Bulk","-","Obsolete","NPN","50mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","120 @ 1mA, 6V","250mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2669.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2669YTA-ND,KSC2669YTA,Fairchild Semiconductor,TRANS NPN 30V 0.03A TO-92S,0,0,"Call","0","12000","Tape & Box (TB)","-","Obsolete","NPN","30mA","30V","400mV @ 1mA, 10mA","100nA (ICBO)","120 @ 2mA, 12V","200mW","250MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body (Formed Leads)","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2787.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2787OTA-ND,KSC2787OTA,Fairchild Semiconductor,TRANS NPN 30V 0.05A TO-92S,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","NPN","50mA","30V","300mV @ 1mA, 10mA","100nA (ICBO)","70 @ 1mA, 6V","250mW","300MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body (Formed Leads)","TO-92S"
https://www.fairchildsemi.com/datasheets/KS/KSP92.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP93BU-ND,KSP93BU,Fairchild Semiconductor,TRANS PNP 200V 0.5A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","500mA","200V","500mV @ 2mA, 20mA","250nA (ICBO)","25 @ 30mA, 10V","625mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSA992.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA992PBU-ND,KSA992PBU,Fairchild Semiconductor,TRANS PNP 120V 0.05A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","50mA","120V","300mV @ 1mA, 10mA","1µA","200 @ 1mA, 6V","500mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSA992.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA992PTA-ND,KSA992PTA,Fairchild Semiconductor,TRANS PNP 120V 0.05A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","50mA","120V","300mV @ 1mA, 10mA","1µA","200 @ 1mA, 6V","500mW","100MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSP92.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP93TA-ND,KSP93TA,Fairchild Semiconductor,TRANS PNP 200V 0.5A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","500mA","200V","500mV @ 2mA, 20mA","250nA (ICBO)","25 @ 30mA, 10V","625mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSP2907A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSP2907ACBU-ND,KSP2907ACBU,Fairchild Semiconductor,TRANS PNP 60V 0.6A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","625mW","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564ACGTA-ND,KSB564ACGTA,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","16000","Tape & Box (TB)","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","200 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564AOTA-ND,KSB564AOTA,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","70 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564ACYTA-ND,KSB564ACYTA,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","14000","Tape & Box (TB)","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","120 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564ACGBU-ND,KSB564ACGBU,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","200 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564ACYBU-ND,KSB564ACYBU,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","20000","Bulk","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","120 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2710.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2710GBU-ND,KSC2710GBU,Fairchild Semiconductor,TRANS NPN 20V 0.5A TO-92S,0,0,"Call","0","40000","Bulk","-","Obsolete","NPN","500mA","20V","400mV @ 50mA, 500mA","100nA (ICBO)","200 @ 100mA, 1V","300mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564ACOTA-ND,KSB564ACOTA,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","70 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC2331.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC2331YSHTA-ND,KSC2331YSHTA,Fairchild Semiconductor,TRANS NPN 60V 0.7A TO-92L,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","NPN","700mA","60V","700mV @ 50mA, 500mA","100nA (ICBO)","120 @ 50mA, 2V","1W","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564AGBU-ND,KSB564AGBU,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","200 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD1020.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSD1020YBU-ND,KSD1020YBU,Fairchild Semiconductor,TRANS NPN 25V 0.7A TO-92S,0,0,"Call","0","40000","Bulk","-","Obsolete","NPN","700mA","25V","400mV @ 70mA, 700mA","100nA (ICBO)","120 @ 100mA, 1V","350mW","170MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD1021.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSD1021YBU-ND,KSD1021YBU,Fairchild Semiconductor,TRANS NPN 30V 1A TO-92S,0,0,"Call","0","40000","Bulk","-","Obsolete","NPN","1A","30V","500mV @ 100mA, 1A","100nA (ICBO)","120 @ 100mA, 1V","350mW","130MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA709.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA709GTA-ND,KSA709GTA,Fairchild Semiconductor,TRANS PNP 150V 0.7A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","700mA","150V","400mV @ 20mA, 200mA","100nA (ICBO)","200 @ 50mA, 2V","800mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/FJ/FJX945.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/SC70,%20SOT323,%20419-04.jpg",FJX945OTF-ND,FJX945OTF,Fairchild Semiconductor,TRANS NPN 50V 0.15A SOT-323,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","150mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","70 @ 1mA, 6V","200mW","300MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564AGTA-ND,KSB564AGTA,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","200 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564AYBU-ND,KSB564AYBU,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","120 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564AOBU-ND,KSB564AOBU,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","70 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/FJ/FJX733.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/SC70,%20SOT323,%20419-04.jpg",FJX733GTF-ND,FJX733GTF,Fairchild Semiconductor,TRANS PNP 50V 0.15A SOT-323,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","200 @ 1mA, 6V","200mW","180MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
https://www.fairchildsemi.com/datasheets/FJ/FJX733.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/SC70,%20SOT323,%20419-04.jpg",FJX733RTF-ND,FJX733RTF,Fairchild Semiconductor,TRANS PNP 50V 0.15A SOT-323,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","40 @ 1mA, 6V","200mW","180MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD1020.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSD1020GTA-ND,KSD1020GTA,Fairchild Semiconductor,TRANS NPN 25V 0.7A TO-92S,0,0,"Call","0","36000","Tape & Box (TB)","-","Obsolete","NPN","700mA","25V","400mV @ 70mA, 700mA","100nA (ICBO)","200 @ 100mA, 1V","350mW","170MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body (Formed Leads)","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564AYTA-ND,KSB564AYTA,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","120 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSB564A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSB564ACOBU-ND,KSB564ACOBU,Fairchild Semiconductor,TRANS PNP 25V 1A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","1A","25V","500mV @ 100mA, 1A","100nA (ICBO)","70 @ 100mA, 1V","800mW","110MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC5019.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC5019NTA-ND,KSC5019NTA,Fairchild Semiconductor,TRANS NPN 10V 2A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","NPN","2A","10V","500mV @ 50mA, 2A","100nA (ICBO)","300 @ 500mA, 1V","750mW","150MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
https://www.fairchildsemi.com/datasheets/FJ/FJX733.pdf,"//media.digikey.com/Renders/On%20Semi%20Renders/SC70,%20SOT323,%20419-04.jpg",FJX733OTF-ND,FJX733OTF,Fairchild Semiconductor,TRANS PNP 50V 0.15A SOT-323,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","50V","300mV @ 10mA, 100mA","100nA (ICBO)","70 @ 1mA, 6V","200mW","180MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2710.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSC2710YTA-ND,KSC2710YTA,Fairchild Semiconductor,TRANS NPN 20V 0.5A TO-92S,0,0,"Call","0","36000","Tape & Box (TB)","-","Obsolete","NPN","500mA","20V","400mV @ 50mA, 500mA","100nA (ICBO)","120 @ 100mA, 1V","300mW","-","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body (Formed Leads)","TO-92S"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA709.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA709CGTA-ND,KSA709CGTA,Fairchild Semiconductor,TRANS PNP 150V 0.7A TO-92,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","700mA","150V","400mV @ 20mA, 200mA","100nA (ICBO)","200 @ 50mA, 2V","800mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA709.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA709YBU-ND,KSA709YBU,Fairchild Semiconductor,TRANS PNP 150V 0.7A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","700mA","150V","400mV @ 20mA, 200mA","100nA (ICBO)","120 @ 50mA, 2V","800mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA709.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSA709GBU-ND,KSA709GBU,Fairchild Semiconductor,TRANS PNP 150V 0.7A TO-92,0,0,"Call","0","10000","Bulk","-","Obsolete","PNP","700mA","150V","400mV @ 20mA, 200mA","100nA (ICBO)","200 @ 50mA, 2V","800mW","50MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD1021.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MFG_TO-92S%20DESC.jpg,KSD1021GBU-ND,KSD1021GBU,Fairchild Semiconductor,TRANS NPN 30V 1A TO-92S,0,0,"Call","0","40000","Bulk","-","Obsolete","NPN","1A","30V","500mV @ 100mA, 1A","100nA (ICBO)","200 @ 100mA, 1V","350mW","130MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Short Body","TO-92S"
