Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Toshiba%20PDFs/2SB906.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,2SB906-Y(TE16L1NQCT-ND,"2SB906-Y(TE16L1,NQ",Toshiba Semiconductor and Storage,TRANS PNP 60V 3A PW-MOLD,2786,0,"1.12000","0","1","Cut Tape (CT)","-","Active","PNP","3A","60V","1.7V @ 300mA, 3A","100µA (ICBO)","100 @ 500mA, 5V","1W","9MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","PW-MOLD"
//media.digikey.com/pdf/Data%20Sheets/Toshiba%20PDFs/2SB906.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,2SB906-Y(TE16L1NQDKR-ND,"2SB906-Y(TE16L1,NQ",Toshiba Semiconductor and Storage,TRANS PNP 60V 3A PW-MOLD,2786,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","60V","1.7V @ 300mA, 3A","100µA (ICBO)","100 @ 500mA, 5V","1W","9MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","PW-MOLD"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=MPSA92-93.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,MPSA92CS-ND,MPSA92,Central Semiconductor Corp,TRANS PNP 300V 0.5A TO-92,4417,20000,"0.44000","0","1","Bulk","-","Active","PNP","500mA","300V","500mV @ 2mA, 20mA","250nA (ICBO)","25 @ 30mA, 10V","625mW","50MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=MPSA05.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,MPSA56CS-ND,MPSA56,Central Semiconductor Corp,TRANS PNP 80V 0.5A TO92,0,10000,"0.44000","0","1","Bulk","-","Active","PNP","500mA","80V","250mV @ 10mA, 100mA","100nA (ICBO)","100 @ 100mA, 1V","625mW","50MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
http://www.diodes.com/_files/datasheets/FZT949.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT949TR-ND,FZT949TA,Diodes Incorporated,TRANS PNP 30V 5.5A SOT-223,5000,0,"0.45000","0","1000","Tape & Reel (TR)","-","Active","PNP","5.5A","30V","440mV @ 500mA, 5.5A","50nA (ICBO)","100 @ 1A, 1V","3W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT949.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT949CT-ND,FZT949TA,Diodes Incorporated,TRANS PNP 30V 5.5A SOT-223,5876,0,"1.02000","0","1","Cut Tape (CT)","-","Active","PNP","5.5A","30V","440mV @ 500mA, 5.5A","50nA (ICBO)","100 @ 1A, 1V","3W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/FZT949.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,FZT949DKR-ND,FZT949TA,Diodes Incorporated,TRANS PNP 30V 5.5A SOT-223,5876,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","5.5A","30V","440mV @ 500mA, 5.5A","50nA (ICBO)","100 @ 1A, 1V","3W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
https://www.fairchildsemi.com/datasheets/KS/KSA1381.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSA1381ESTU-ND,KSA1381ESTU,Fairchild Semiconductor,TRANS PNP 300V 0.1A TO-126,2695,3840,"0.45000","0","1","Tube","-","Active","PNP","100mA","300V","600mV @ 2mA, 20mA","100nA (ICBO)","100 @ 10mA, 10V","7W","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
http://www.onsemi.com/pub_link/Collateral/MJD31-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD31CGOS-ND,MJD31CG,ON Semiconductor,TRANS NPN 100V 3A DPAK,2015,0,"0.45000","0","1","Tube","-","Active","NPN","3A","100V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","1.56W","3MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=MPSA62-66.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,MPSA63CS-ND,MPSA63,Central Semiconductor Corp,TRANS PNP DARL 20V 0.5A TO-92,7131,15000,"0.46000","0","1","Bulk","-","Active","PNP - Darlington","500mA","20V","1.5V @ 100µA, 100mA","100nA (ICBO)","10000 @ 100mA, 5V","625mW","125MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
https://www.fairchildsemi.com/datasheets/KS/KSA1220A.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSA1220AYSFS-ND,KSA1220AYS,Fairchild Semiconductor,TRANS PNP 160V 1.2A TO-126,3035,20000,"0.46000","0","1","Bulk","-","Active","PNP","1.2A","160V","700mV @ 200mA, 1A","1µA (ICBO)","160 @ 300mA, 5V","1.2W","175MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=MPSA62-66.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,MPSA64CS-ND,MPSA64,Central Semiconductor Corp,TRANS PNP DARL 30V 0.5A TO-92,1659,0,"0.46000","0","1","Bulk","-","Active","PNP - Darlington","500mA","30V","1.5V @ 100µA, 100mA","100nA (ICBO)","20000 @ 100mA, 5V","625mW","125MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
https://www.fairchildsemi.com/datasheets/KS/KSC2328A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",KSC2328AYBU-ND,KSC2328AYBU,Fairchild Semiconductor,TRANS NPN 30V 2A TO-92L,5187,0,"0.47000","0","1","Bulk","-","Active","NPN","2A","30V","2V @ 30mA, 1.5A","100nA (ICBO)","160 @ 500mA, 2V","1W","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92-3"
https://www.fairchildsemi.com/datasheets/KS/KSC3503.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3503DSTUFS-ND,KSC3503DSTU,Fairchild Semiconductor,TRANS NPN 300V 0.1A TO-126,1972,7680,"0.47000","0","1","Tube","-","Active","NPN","100mA","300V","600mV @ 2mA, 20mA","100nA (ICBO)","40 @ 10mA, 10V","7W","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
https://www.fairchildsemi.com/datasheets/BD/BD238.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,BD238STUFS-ND,BD238STU,Fairchild Semiconductor,TRANS PNP 80V 2A TO-126,1531,0,"0.47000","0","1","Tube","-","Active","PNP","2A","80V","600mV @ 100mA, 1A","100µA (ICBO)","25 @ 1A, 2V","25W","3MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
http://www.st.com/content/ccc/resource/technical/document/datasheet/25/1f/cf/0d/03/ad/4e/06/CD00001225.pdf/files/CD00001225.pdf/jcr:content/translations/en.CD00001225.pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,497-12750-5-ND,BD139-16,STMicroelectronics,TRANS NPN 80V 1.5A SOT32,3701,0,"0.49000","0","1","Tube","-","Active","NPN","1.5A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","1.25W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32-3"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=LSSGP072.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,2N3702CS-ND,2N3702,Central Semiconductor Corp,TRANS PNP 25V TO-92,4591,0,"0.50000","0","1","Bulk","-","Active","PNP","-","25V","-","100nA (ICBO)","60 @ 50µA, 5V","-","100MHz","-","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
http://www.onsemi.com/pub_link/Collateral/TIP31A-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,TIP32GOS-ND,TIP32G,ON Semiconductor,TRANS PNP 40V 3A TO220AB,2367,2700,"0.50000","0","1","Tube","-","Active","PNP","3A","40V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","3MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
https://www.fairchildsemi.com/datasheets/KS/KSE340.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSE340STU-ND,KSE340STU,Fairchild Semiconductor,TRANS NPN 300V 0.5A TO-126,1780,0,"0.50000","0","1","Tube","-","Active","NPN","500mA","300V","-","100µA (ICBO)","30 @ 50mA, 10V","20W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
http://www.onsemi.com/pub_link/Collateral/TIP31A-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,TIP32CGOS-ND,TIP32CG,ON Semiconductor,TRANS PNP 100V 3A TO220AB,1452,0,"0.50000","0","1","Tube","-","Active","PNP","3A","100V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","3MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=PN2221-2222A.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,PN2222ACS-ND,PN2222A,Central Semiconductor Corp,TRANS NPN 40V 0.8A TO-92,12126,15000,"0.52000","0","1","Bulk","-","Active","NPN","800mA","40V","1V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","625mW","300MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
http://www.st.com/content/ccc/resource/technical/document/datasheet/25/1f/cf/0d/03/ad/4e/06/CD00001225.pdf/files/CD00001225.pdf/jcr:content/translations/en.CD00001225.pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,497-14154-5-ND,BD135,STMicroelectronics,TRANS NPN 45V 1.5A SOT-32,4319,0,"0.52000","0","1","Tube","-","Active","NPN","1.5A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","1.25W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32"
https://www.fairchildsemi.com/datasheets/TI/TIP31A.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,TIP31A-ND,TIP31A,Fairchild Semiconductor,TRANS NPN 60V 3A TO-220,2534,3600,"0.52000","0","1","Bulk","-","Active","NPN","3A","60V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=PN2906-PM2907A.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,PN2907A-ND,PN2907A,Central Semiconductor Corp,TRANS PNP 60V 0.6A TO-92,2309,102500,"0.52000","0","1","Bulk","-","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","625mW","200MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
https://www.fairchildsemi.com/datasheets/TI/TIP29.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,TIP29CFS-ND,TIP29C,Fairchild Semiconductor,TRANS NPN 100V 1A TO-220,2173,27600,"0.52000","0","1","Bulk","-","Active","NPN","1A","100V","700mV @ 125mA, 1A","300µA","15 @ 1A, 4V","2W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
https://www.fairchildsemi.com/datasheets/BD/BD433.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,BD437SFS-ND,BD437S,Fairchild Semiconductor,TRANS NPN 45V 4A TO-126,2005,14000,"0.52000","0","1","Bulk","-","Active","NPN","4A","45V","600mV @ 200mA, 2A","100µA","30 @ 10mA, 5V","36W","3MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
https://www.fairchildsemi.com/datasheets/KS/KSC2690A.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2690AYSTU-ND,KSC2690AYSTU,Fairchild Semiconductor,TRANS NPN 160V 1.2A TO-126,1841,0,"0.52000","0","1","Tube","-","Active","NPN","1.2A","160V","700mV @ 200mA, 1A","1µA (ICBO)","160 @ 300mA, 5V","1.2W","155MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/2d/63/a1/51/5e/f5/44/ad/CD00001984.pdf/files/CD00001984.pdf/jcr:content/translations/en.CD00001984.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2611-5-ND,TIP29C,STMicroelectronics,TRANS NPN 100V 1A TO-220,4898,0,"0.53000","0","1","Tube","-","Active","NPN","1A","100V","700mV @ 125mA, 1A","300µA","15 @ 1A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/TIP31A-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,TIP32AGOS-ND,TIP32AG,ON Semiconductor,TRANS PNP 60V 3A TO220AB,4718,17000,"0.53000","0","1","Tube","-","Active","PNP","3A","60V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","3MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/44/01/81/07/68/66/4b/a8/CD00104631.pdf/files/CD00104631.pdf/jcr:content/translations/en.CD00104631.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2602-5-ND,TIP31A,STMicroelectronics,TRANS NPN 60V 3A TO-220,3946,0,"0.53000","0","1","Tube","-","Active","NPN","3A","60V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/5b/dc/08/b4/0b/64/4a/f0/CD00000930.pdf/files/CD00000930.pdf/jcr:content/translations/en.CD00000930.pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,497-2630-5-ND,MJE350,STMicroelectronics,TRANS PNP 300V 0.5A SOT-32,3618,0,"0.53000","0","1","Tube","-","Active","PNP","500mA","300V","-","100µA (ICBO)","30 @ 50mA, 10V","20.8W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32-3"
https://www.fairchildsemi.com/datasheets/TI/TIP32C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,TIP32CFS-ND,TIP32C,Fairchild Semiconductor,TRANS PNP 100V 3A TO-220,3004,4800,"0.53000","0","1","Bulk","-","Active","PNP","3A","100V","1.2V @ 375mA, 3A","200µA","10 @ 3A, 4V","2W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=LSSGP072.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,2N3905CS-ND,2N3905,Central Semiconductor Corp,TRANS PNP 40V TO-92,4324,0,"0.54000","0","1","Bulk","-","Active","PNP","-","40V","-","50nA (ICBO)","50 @ 10mA, 1V","-","200MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=LSSGP072.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,2N3903CS-ND,2N3903,Central Semiconductor Corp,TRANS NPN 40V TO-92,2634,0,"0.54000","0","1","Bulk","-","Active","NPN","-","40V","-","50nA (ICBO)","50 @ 10mA, 1V","-","250MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
https://www.fairchildsemi.com/datasheets/TI/TIP30C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,TIP30C-ND,TIP30C,Fairchild Semiconductor,TRANS PNP 100V 1A TO-220,2097,7200,"0.54000","0","1","Bulk","-","Active","PNP","1A","100V","700mV @ 125mA, 1A","200µA","15 @ 1A, 4V","2W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/25/1f/cf/0d/03/ad/4e/06/CD00001225.pdf/files/CD00001225.pdf/jcr:content/translations/en.CD00001225.pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,497-6656-5-ND,BD139,STMicroelectronics,TRANS NPN 80V 1.5A SOT-32,1826,0,"0.54000","0","1","Tube","-","Active","NPN","1.5A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","1.25W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32-3"
https://www.fairchildsemi.com/datasheets/TI/TIP30C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,TIP30CTUFS-ND,TIP30CTU,Fairchild Semiconductor,TRANS PNP 100V 1A TO-220,1162,1000,"0.54000","0","1","Tube","-","Active","PNP","1A","100V","700mV @ 125mA, 1A","300µA","15 @ 1A, 4V","2W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
http://www.st.com/web/en/resource/technical/document/datasheet/CD00145629.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2628-5-ND,TIP32C,STMicroelectronics,TRANS PNP 100V 3A TO-220,2683,0,"0.55000","0","1","Tube","-","Active","PNP","3A","100V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/25/1f/cf/0d/03/ad/4e/06/CD00001225.pdf/files/CD00001225.pdf/jcr:content/translations/en.CD00001225.pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,497-6657-5-ND,BD140,STMicroelectronics,TRANS PNP 80V 1.5A SOT-32,2562,0,"0.55000","0","1","Tube","-","Active","PNP","1.5A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","40 @ 150mA, 2V","1.25W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32-3"
http://www.onsemi.com/pub_link/Collateral/TIP31A-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,TIP31GOS-ND,TIP31G,ON Semiconductor,TRANS NPN 40V 3A TO220AB,2410,8300,"0.55000","0","1","Tube","-","Active","NPN","3A","40V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","3MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/a2/01/d8/6b/ba/9d/49/86/CD00104632.pdf/files/CD00104632.pdf/jcr:content/translations/en.CD00104632.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2615-5-ND,TIP31C,STMicroelectronics,TRANS NPN 100V 3A TO-220,1715,0,"0.55000","0","1","Tube","-","Active","NPN","3A","100V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/TIP29B-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,TIP30CGOS-ND,TIP30CG,ON Semiconductor,TRANS PNP 100V 1A TO220AB,1532,0,"0.55000","0","1","Tube","-","Active","PNP","1A","100V","700mV @ 125mA, 1A","300µA","15 @ 1A, 4V","2W","3MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.diodes.com/_files/datasheets/ZXT849K.pdf,"//media.digikey.com/Renders/Diodes%20Renders/MFG_TO-252-3,D-Pak,SC-63.jpg",ZXT849KTR-ND,ZXT849KTC,Diodes Incorporated,TRANS NPN 30V 7A D-PAK,7500,17500,"0.55440","0","2500","Tape & Reel (TR)","-","Active","NPN","7A","30V","280mV @ 350mA, 7A","20nA (ICBO)","100 @ 1A, 1V","4.2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","TO-252-3"
http://www.diodes.com/_files/datasheets/ZXT849K.pdf,"//media.digikey.com/Renders/Diodes%20Renders/MFG_TO-252-3,D-Pak,SC-63.jpg",ZXT849KCT-ND,ZXT849KTC,Diodes Incorporated,TRANS NPN 30V 7A D-PAK,8710,17500,"1.35000","0","1","Cut Tape (CT)","-","Active","NPN","7A","30V","280mV @ 350mA, 7A","20nA (ICBO)","100 @ 1A, 1V","4.2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","TO-252-3"
http://www.diodes.com/_files/datasheets/ZXT849K.pdf,"//media.digikey.com/Renders/Diodes%20Renders/MFG_TO-252-3,D-Pak,SC-63.jpg",ZXT849KDKR-ND,ZXT849KTC,Diodes Incorporated,TRANS NPN 30V 7A D-PAK,8710,17500,"Calculate","0","1","Digi-Reel®","-","Active","NPN","7A","30V","280mV @ 350mA, 7A","20nA (ICBO)","100 @ 1A, 1V","4.2W","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","TO-252-3"
http://www.onsemi.com/pub_link/Collateral/MJD122-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD122GOS-ND,MJD122G,ON Semiconductor,TRANS NPN DARL 100V 8A DPAK,21004,0,"0.56000","0","1","Tube","-","Active","NPN - Darlington","8A","100V","4V @ 80mA, 8A","10µA","1000 @ 4A, 4V","1.75W","4MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJE171-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/TO-225AA%20(2).JPG,MJE182GOS-ND,MJE182G,ON Semiconductor,TRANS NPN 80V 3A TO225AA,2259,0,"0.56000","0","1","Bulk","-","Active","NPN","3A","80V","1.7V @ 600mA, 3A","100nA (ICBO)","50 @ 100mA, 1V","1.5W","50MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-225AA"
http://www.onsemi.com/pub_link/Collateral/MJE171-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/TO-225AA%20(2).JPG,MJE171GOS-ND,MJE171G,ON Semiconductor,TRANS PNP 60V 3A TO225AA,1363,14000,"0.56000","0","1","Bulk","-","Active","PNP","3A","60V","1.7V @ 600mA, 3A","100nA (ICBO)","50 @ 100mA, 1V","1.5W","50MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-225AA"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f9/ed/f5/44/26/b9/43/a4/CD00000911.pdf/files/CD00000911.pdf/jcr:content/translations/en.CD00000911.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2571-5-ND,TIP127,STMicroelectronics,TRANS PNP DARL 100V 5A TO-220,7395,0,"0.57000","0","1","Tube","-","Active","PNP - Darlington","5A","100V","4V @ 20mA, 5A","500µA","1000 @ 3A, 3V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.st.com/content/ccc/resource/technical/document/datasheet/53/0c/83/3d/f7/4b/42/cb/CD00000924.pdf/files/CD00000924.pdf/jcr:content/translations/en.CD00000924.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2631-5-ND,TIP47,STMicroelectronics,TRANS NPN 250V 1A TO-220,4187,0,"0.57000","0","1","Tube","-","Active","NPN","1A","250V","1V @ 200mA, 1A","1mA","30 @ 300mA, 10V","2W","10MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.onsemi.com/pub_link/Collateral/TIP120-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-220-3.jpg,TIP121GOS-ND,TIP121G,ON Semiconductor,TRANS NPN DARL 80V 5A TO220AB,4064,4000,"0.57000","0","1","Tube","-","Active","NPN - Darlington","5A","80V","4V @ 20mA, 5A","500µA","1000 @ 3A, 3V","2W","-","-65°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
https://www.fairchildsemi.com/datasheets/TI/TIP115.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,TIP115FS-ND,TIP115,Fairchild Semiconductor,TRANS PNP DARL 60V 2A TO-220,1321,2400,"0.57000","0","1","Bulk","-","Active","PNP - Darlington","2A","60V","2.5V @ 8mA, 2A","2mA","1000 @ 1A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/f2/61/cf/61/d8/3c/4e/9d/CD00000909.pdf/files/CD00000909.pdf/jcr:content/translations/en.CD00000909.pdf,//media.digikey.com/photos/STMicro%20Photos/t820t-6i.JPG,497-2533-5-ND,TIP112,STMicroelectronics,TRANS NPN DARL 100V 2A TO-220,1057,0,"0.57000","0","1","Tube","-","Active","NPN - Darlington","2A","100V","2.5V @ 8mA, 2A","2mA","1000 @ 1A, 4V","2W","-","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
