Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.diodes.com/_files/datasheets/ZTX1055A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1055ASTOB-ND,ZTX1055ASTOB,Diodes Incorporated,TRANS NPN 120V 3A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","3A","120V","310mV @ 150mA, 3A","10nA","300 @ 1A, 10V","1W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX1055A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1055ASTZ-ND,ZTX1055ASTZ,Diodes Incorporated,TRANS NPN 120V 3A E-LINE,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","NPN","3A","120V","310mV @ 150mA, 3A","10nA","300 @ 1A, 10V","1W","130MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
//media.digikey.com/pdf/Data%20Sheets/Diodes%20PDFs/ZTX1056A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1056ASTOB-ND,ZTX1056ASTOB,Diodes Incorporated,TRANS NPN 160V 3A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","3A","160V","300mV @ 200mA, 3A","10nA","300 @ 500mA, 10V","1W","120MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
//media.digikey.com/pdf/Data%20Sheets/Diodes%20PDFs/ZTX1056A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1056ASTZ-ND,ZTX1056ASTZ,Diodes Incorporated,TRANS NPN 160V 3A E-LINE,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","NPN","3A","160V","300mV @ 200mA, 3A","10nA","300 @ 500mA, 10V","1W","120MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX1147A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1147ASTOB-ND,ZTX1147ASTOB,Diodes Incorporated,TRANS PNP 12V 4A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","4A","12V","235mV @ 70mA, 4A","100nA","250 @ 500mA, 2V","1W","115MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX1149A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1149ASTOA-ND,ZTX1149ASTOA,Diodes Incorporated,TRANS PNP 25V 3A E-LINE,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","PNP","3A","25V","300mV @ 70mA, 3A","100nA","250 @ 500mA, 2V","1W","135MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX1149A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1149ASTOB-ND,ZTX1149ASTOB,Diodes Incorporated,TRANS PNP 25V 3A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","3A","25V","300mV @ 70mA, 3A","100nA","250 @ 500mA, 2V","1W","135MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX1151A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1151ASTOB-ND,ZTX1151ASTOB,Diodes Incorporated,TRANS PNP 40V 3A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","3A","40V","240mV @ 250mA, 3A","100nA","250 @ 500mA, 2V","1W","145MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX1151A.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX1151ASTZ-ND,ZTX1151ASTZ,Diodes Incorporated,TRANS PNP 40V 3A E-LINE,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","3A","40V","240mV @ 250mA, 3A","100nA","250 @ 500mA, 2V","1W","145MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX415.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX415STOA-ND,ZTX415STOA,Diodes Incorporated,TRANS NPN 100V 0.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN - Avalanche Mode","500mA","100V","500mV @ 1mA, 10mA","100nA (ICBO)","25 @ 10mA, 10V","680mW","40MHz","-55°C ~ 175°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX415.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX415STOB-ND,ZTX415STOB,Diodes Incorporated,TRANS NPN 100V 0.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN - Avalanche Mode","500mA","100V","500mV @ 1mA, 10mA","100nA (ICBO)","25 @ 10mA, 10V","680mW","40MHz","-55°C ~ 175°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX449.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX449STOA-ND,ZTX449STOA,Diodes Incorporated,TRANS NPN 30V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN","1A","30V","1V @ 200mA, 2A","100nA (ICBO)","100 @ 500mA, 2V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX449.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX449STOB-ND,ZTX449STOB,Diodes Incorporated,TRANS NPN 30V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","1A","30V","1V @ 200mA, 2A","100nA (ICBO)","100 @ 500mA, 2V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX450.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX450STOA-ND,ZTX450STOA,Diodes Incorporated,TRANS NPN 45V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN","1A","45V","250mV @ 15mA, 150mA","100nA (ICBO)","100 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX450.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX450STOB-ND,ZTX450STOB,Diodes Incorporated,TRANS NPN 45V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN","1A","45V","250mV @ 15mA, 150mA","100nA (ICBO)","100 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX450.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX451STOA-ND,ZTX451STOA,Diodes Incorporated,TRANS NPN 60V 1A E-LINE,0,0,"Call","0","12000","Tape & Reel (TR)","-","Obsolete","NPN","1A","60V","350mV @ 15mA, 150mA","100nA (ICBO)","50 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX450.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX451STOB-ND,ZTX451STOB,Diodes Incorporated,TRANS NPN 60V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","1A","60V","350mV @ 15mA, 150mA","100nA (ICBO)","50 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX453.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX453STOA-ND,ZTX453STOA,Diodes Incorporated,TRANS NPN 100V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN","1A","100V","700mV @ 15mA, 150mA","100nA (ICBO)","40 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX453.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX453STOB-ND,ZTX453STOB,Diodes Incorporated,TRANS NPN 100V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","1A","100V","700mV @ 15mA, 150mA","100nA (ICBO)","40 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX455.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX455STOA-ND,ZTX455STOA,Diodes Incorporated,TRANS NPN 140V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","1A","140V","700mV @ 15mA, 150mA","100nA (ICBO)","100 @ 150mA, 10V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX455.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX455STOB-ND,ZTX455STOB,Diodes Incorporated,TRANS NPN 140V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","1A","140V","700mV @ 15mA, 150mA","100nA (ICBO)","100 @ 150mA, 10V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX457.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX457STOA-ND,ZTX457STOA,Diodes Incorporated,TRANS NPN 300V 0.5A E-LINE,0,0,"Call","0","10000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","300V","300mV @ 10mA, 100mA","100nA (ICBO)","50 @ 50mA, 10V","1W","75MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX457.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX457STOB-ND,ZTX457STOB,Diodes Incorporated,TRANS NPN 300V 0.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN","500mA","300V","300mV @ 10mA, 100mA","100nA (ICBO)","50 @ 50mA, 10V","1W","75MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX458.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX458STOA-ND,ZTX458STOA,Diodes Incorporated,TRANS NPN 400V 0.3A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN","300mA","400V","500mV @ 6mA, 50mA","100nA","100 @ 50mA, 10V","1W","50MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX458.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX458STOB-ND,ZTX458STOB,Diodes Incorporated,TRANS NPN 400V 0.3A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","NPN","300mA","400V","500mV @ 6mA, 50mA","100nA","100 @ 50mA, 10V","1W","50MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX549.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX549STOA-ND,ZTX549STOA,Diodes Incorporated,TRANS PNP 30V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","1A","30V","750mV @ 200mA, 2A","100nA (ICBO)","100 @ 500mA, 2V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX549.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX549STOB-ND,ZTX549STOB,Diodes Incorporated,TRANS PNP 30V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","PNP","1A","30V","750mV @ 200mA, 2A","100nA (ICBO)","100 @ 500mA, 2V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX550STOA-ND,ZTX550STOA,Diodes Incorporated,TRANS PNP 45V 1A E-LINE,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","1A","45V","250mV @ 15mA, 150mA","100nA (ICBO)","100 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX550STOB-ND,ZTX550STOB,Diodes Incorporated,TRANS PNP 45V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","PNP","1A","45V","250mV @ 15mA, 150mA","100nA (ICBO)","100 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX551STOA-ND,ZTX551STOA,Diodes Incorporated,TRANS PNP 60V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","1A","60V","350mV @ 15mA, 150mA","100nA (ICBO)","50 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX550.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX551STOB-ND,ZTX551STOB,Diodes Incorporated,TRANS PNP 60V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","1A","60V","350mV @ 15mA, 150mA","100nA (ICBO)","50 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX552.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX553STOA-ND,ZTX553STOA,Diodes Incorporated,TRANS PNP 100V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","PNP","1A","100V","250mV @ 15mA, 150mA","100nA (ICBO)","40 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX552.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX553STOB-ND,ZTX553STOB,Diodes Incorporated,TRANS PNP 100V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","PNP","1A","100V","250mV @ 15mA, 150mA","100nA (ICBO)","40 @ 150mA, 10V","1W","150MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX554.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX555STOA-ND,ZTX555STOA,Diodes Incorporated,TRANS PNP 150V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","PNP","1A","150V","300mV @ 10mA, 100mA","100nA (ICBO)","50 @ 300mA, 10V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX554.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX555STOB-ND,ZTX555STOB,Diodes Incorporated,TRANS PNP 150V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","1A","150V","300mV @ 10mA, 100mA","100nA (ICBO)","50 @ 300mA, 10V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX556.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX557STOA-ND,ZTX557STOA,Diodes Incorporated,TRANS PNP 300V 0.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","300V","300mV @ 5mA, 50mA","100nA (ICBO)","50 @ 50mA, 10V","1W","75MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX556.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX557STOB-ND,ZTX557STOB,Diodes Incorporated,TRANS PNP 300V 0.5A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","300V","300mV @ 5mA, 50mA","100nA (ICBO)","50 @ 50mA, 10V","1W","75MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX556.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX557STZ-ND,ZTX557STZ,Diodes Incorporated,TRANS PNP 300V 0.5A E-LINE,0,0,"Call","0","10000","Tape & Box (TB)","-","Obsolete","PNP","500mA","300V","300mV @ 5mA, 50mA","100nA (ICBO)","50 @ 50mA, 10V","1W","75MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX558.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX558STOA-ND,ZTX558STOA,Diodes Incorporated,TRANS PNP 400V 0.2A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","200mA","400V","500mV @ 6mA, 50mA","100nA","100 @ 50mA, 10V","1W","50MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX558.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX558STOB-ND,ZTX558STOB,Diodes Incorporated,TRANS PNP 400V 0.2A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","200mA","400V","500mV @ 6mA, 50mA","100nA","100 @ 50mA, 10V","1W","50MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX560.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX560STOA-ND,ZTX560STOA,Diodes Incorporated,TRANS PNP 500V 0.15A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","500V","500mV @ 10mA, 50mA","100nA","80 @ 50mA, 10V","1W","60MHz","-55°C ~ 150°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX560.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX560STOB-ND,ZTX560STOB,Diodes Incorporated,TRANS PNP 500V 0.15A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","500V","500mV @ 10mA, 50mA","100nA","80 @ 50mA, 10V","1W","60MHz","-55°C ~ 150°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZTX576.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX576STOA-ND,ZTX576STOA,Diodes Incorporated,TRANS PNP 200V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","PNP","1A","200V","300mV @ 10mA, 100mA","100nA (ICBO)","50 @ 300mA, 10V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZTX576.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX576STOB-ND,ZTX576STOB,Diodes Incorporated,TRANS PNP 200V 1A E-LINE,0,0,"Call","0","16000","Tape & Reel (TR)","-","Obsolete","PNP","1A","200V","300mV @ 10mA, 100mA","100nA (ICBO)","50 @ 300mA, 10V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/ZTX576.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX576STZ-ND,ZTX576STZ,Diodes Incorporated,TRANS PNP 200V 1A E-LINE,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","PNP","1A","200V","300mV @ 10mA, 100mA","100nA (ICBO)","50 @ 300mA, 10V","1W","100MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX600.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX601A-ND,ZTX601A,Diodes Incorporated,TRANS NPN DARL 160V 1A E-LINE,0,0,"Call","0","16000","Bulk","-","Obsolete","NPN - Darlington","1A","160V","1.2V @ 10mA, 1A","10µA","2000 @ 500mA, 10V","1W","250MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX600.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX601ASTOA-ND,ZTX601ASTOA,Diodes Incorporated,TRANS NPN DARL 160V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","1A","160V","1.2V @ 10mA, 1A","10µA","2000 @ 500mA, 10V","1W","250MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
http://www.diodes.com/_files/datasheets/ZTX600.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX601ASTOB-ND,ZTX601ASTOB,Diodes Incorporated,TRANS NPN DARL 160V 1A E-LINE,0,0,"Call","0","2000","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","1A","160V","1.2V @ 10mA, 1A","10µA","2000 @ 500mA, 10V","1W","250MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3, Formed Leads","E-Line (TO-92 compatible)"
