Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.nxp.com/documents/data_sheet/BC51_52_53PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12723-1-ND,BC52PASX,NXP USA Inc.,IC TRANS PNP 1A 60 SOT1061,3000,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC51_52_53PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12723-6-ND,BC52PASX,NXP USA Inc.,IC TRANS PNP 1A 60 SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC51_52_53PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12724-2-ND,BC53-10PASX,NXP USA Inc.,IC TRANS PNP 1A 80V SOT1061,3000,0,"0.08748","0","3000","Tape & Reel (TR)","-","Active","PNP","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC51_52_53PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12724-1-ND,BC53-10PASX,NXP USA Inc.,IC TRANS PNP 1A 80V SOT1061,2915,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","PNP","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC51_52_53PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12724-6-ND,BC53-10PASX,NXP USA Inc.,IC TRANS PNP 1A 80V SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","PNP","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC51_52_53PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12725-2-ND,BC53-16PASX,NXP USA Inc.,IC TRANS PNP 1A 80V SOT1061,3000,0,"0.08748","0","3000","Tape & Reel (TR)","-","Active","PNP","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC51_52_53PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12725-1-ND,BC53-16PASX,NXP USA Inc.,IC TRANS PNP 1A 80V SOT1061,65,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","PNP","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC51_52_53PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12725-6-ND,BC53-16PASX,NXP USA Inc.,IC TRANS PNP 1A 80V SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","PNP","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12727-2-ND,BC54-10PASX,NXP USA Inc.,IC TRANS NPN 1A 45V SOT1061,3000,0,"0.08748","0","3000","Tape & Reel (TR)","-","Active","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12727-1-ND,BC54-10PASX,NXP USA Inc.,IC TRANS NPN 1A 45V SOT1061,3000,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12727-6-ND,BC54-10PASX,NXP USA Inc.,IC TRANS NPN 1A 45V SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12728-2-ND,BC54-16PASX,NXP USA Inc.,IC TRANS NPN 1A 45V SOT1061,3000,0,"0.08748","0","3000","Tape & Reel (TR)","-","Active","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12728-1-ND,BC54-16PASX,NXP USA Inc.,IC TRANS NPN 1A 45V SOT1061,2924,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12728-6-ND,BC54-16PASX,NXP USA Inc.,IC TRANS NPN 1A 45V SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12641-2-ND,BC55-10PASX,NXP USA Inc.,IC TRANS NPN 1A 60 SOT1061,3000,0,"0.08748","0","3000","Tape & Reel (TR)","-","Active","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12641-1-ND,BC55-10PASX,NXP USA Inc.,IC TRANS NPN 1A 60 SOT1061,3000,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12641-6-ND,BC55-10PASX,NXP USA Inc.,IC TRANS NPN 1A 60 SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12645-2-ND,BC55PASX,NXP USA Inc.,IC TRANS NPN 1A 60 SOT1061,3000,0,"0.08748","0","3000","Tape & Reel (TR)","-","Active","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12645-1-ND,BC55PASX,NXP USA Inc.,IC TRANS NPN 1A 60 SOT1061,0,0,"Call","0","1","Cut Tape (CT)","-","Discontinued","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12645-6-ND,BC55PASX,NXP USA Inc.,IC TRANS NPN 1A 60 SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12649-2-ND,BC56-16PASX,NXP USA Inc.,IC TRANS NPN 1A 80V SOT1061,3000,0,"0.08748","0","3000","Tape & Reel (TR)","-","Active","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12649-1-ND,BC56-16PASX,NXP USA Inc.,IC TRANS NPN 1A 80V SOT1061,1850,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12649-6-ND,BC56-16PASX,NXP USA Inc.,IC TRANS NPN 1A 80V SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12650-2-ND,BC56PASX,NXP USA Inc.,IC TRANS NPN 1A 80V SOT1061,3000,0,"0.08748","0","3000","Tape & Reel (TR)","-","Active","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12650-1-ND,BC56PASX,NXP USA Inc.,IC TRANS NPN 1A 80V SOT1061,2600,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
http://www.nxp.com/documents/data_sheet/BC54_55_56PAS_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-12650-6-ND,BC56PASX,NXP USA Inc.,IC TRANS NPN 1A 80V SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","1A","80V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","180MHz","150°C (TJ)","Surface Mount","3-SMD, No Lead","DFN2020D-3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3312.pdf,//media.digikey.com/Renders/Panasonic%20Renders/NS-B1.jpg,2SC33120RATB-ND,2SC33120RA,Panasonic Electronic Components,TRANS NPN 55V 0.1A NS-B1,5000,0,"0.09721","0","5000","Tape & Box (TB)","-","Obsolete","NPN","100mA","55V","1V @ 10mA, 100mA","1µA","180 @ 2mA, 5V","300mW","200MHz","150°C (TJ)","Through Hole","NS-B1","NS-B1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3312.pdf,//media.digikey.com/Renders/Panasonic%20Renders/NS-B1.jpg,2SC33120RACT-ND,2SC33120RA,Panasonic Electronic Components,TRANS NPN 55V 0.1A NS-B1,6554,0,"0.26000","0","1","Cut Tape (CT)","-","Obsolete","NPN","100mA","55V","1V @ 10mA, 100mA","1µA","180 @ 2mA, 5V","300mW","200MHz","150°C (TJ)","Through Hole","NS-B1","NS-B1"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB07100QLTR-ND,2SB07100QL,Panasonic Electronic Components,TRANS PNP 25V 0.5A MINI 3P,3000,0,"0.09755","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","85 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB07100QLCT-ND,2SB07100QL,Panasonic Electronic Components,TRANS PNP 25V 0.5A MINI 3P,5551,0,"0.25000","0","1","Cut Tape (CT)","-","Obsolete","PNP","500mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","85 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB07100QLDKR-ND,2SB07100QL,Panasonic Electronic Components,TRANS PNP 25V 0.5A MINI 3P,5551,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","500mA","25V","600mV @ 30mA, 300mA","100nA (ICBO)","85 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB0710AxL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB0710AQLTR-ND,2SB0710AQL,Panasonic Electronic Components,TRANS PNP 50V 0.5A MINI 3P,3000,0,"0.09755","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","85 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB0710AxL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB0710AQLCT-ND,2SB0710AQL,Panasonic Electronic Components,TRANS PNP 50V 0.5A MINI 3P,4728,0,"0.25000","0","1","Cut Tape (CT)","-","Obsolete","PNP","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","85 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB0710AxL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB0710AQLDKR-ND,2SB0710AQL,Panasonic Electronic Components,TRANS PNP 50V 0.5A MINI 3P,4728,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","85 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB0710AxL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB0710ASLTR-ND,2SB0710ASL,Panasonic Electronic Components,TRANS PNP 50V 0.5A MINI 3P,3000,0,"0.09755","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","170 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB0710AxL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB0710ASLCT-ND,2SB0710ASL,Panasonic Electronic Components,TRANS PNP 50V 0.5A MINI 3P,6168,0,"0.25000","0","1","Cut Tape (CT)","-","Obsolete","PNP","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","170 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB0710AxL.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SB0710ASLDKR-ND,2SB0710ASL,Panasonic Electronic Components,TRANS PNP 50V 0.5A MINI 3P,6168,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","500mA","50V","600mV @ 30mA, 300mA","100nA (ICBO)","170 @ 150mA, 10V","200mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
http://www.diodes.com/_files/datasheets/ds30797.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DCP68DITR-ND,DCP68-13,Diodes Incorporated,TRANS NPN 20V 1A SOT-223,7500,0,"0.09900","0","2500","Tape & Reel (TR)","-","Active","NPN","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","85 @ 500mA, 1V","1W","330MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/ds30797.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DCP68DICT-ND,DCP68-13,Diodes Incorporated,TRANS NPN 20V 1A SOT-223,199,0,"0.41000","0","1","Cut Tape (CT)","-","Discontinued","NPN","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","85 @ 500mA, 1V","1W","330MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.diodes.com/_files/datasheets/ds30797.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZ1117I-SOT223.jpg,DCP68DIDKR-ND,DCP68-13,Diodes Incorporated,TRANS NPN 20V 1A SOT-223,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","1A","20V","500mV @ 100mA, 1A","100nA (ICBO)","85 @ 500mA, 1V","1W","330MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223"
http://www.nxp.com/documents/data_sheet/BCP51_BCX51_BC51PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10457-2-ND,"BC51-10PA,115",NXP USA Inc.,TRANS PNP 45V 1A SOT1061,6000,0,"0.09900","0","3000","Tape & Reel (TR)","-","Active","PNP","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP51_BCX51_BC51PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10457-1-ND,"BC51-10PA,115",NXP USA Inc.,TRANS PNP 45V 1A SOT1061,0,0,"Call","0","1","Cut Tape (CT)","-","Discontinued","PNP","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP51_BCX51_BC51PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10457-6-ND,"BC51-10PA,115",NXP USA Inc.,TRANS PNP 45V 1A SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","PNP","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP52_BCX52_BC52PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10460-2-ND,"BC52-10PA,115",NXP USA Inc.,TRANS PNP 60V 1A SOT1061,6000,0,"0.09900","0","3000","Tape & Reel (TR)","-","Active","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP52_BCX52_BC52PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10460-1-ND,"BC52-10PA,115",NXP USA Inc.,TRANS PNP 60V 1A SOT1061,0,0,"Call","0","1","Cut Tape (CT)","-","Discontinued","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP52_BCX52_BC52PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10460-6-ND,"BC52-10PA,115",NXP USA Inc.,TRANS PNP 60V 1A SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP52_BCX52_BC52PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10461-2-ND,"BC52-16PA,115",NXP USA Inc.,TRANS PNP 60V 1A SOT1061,6000,0,"0.09900","0","3000","Tape & Reel (TR)","-","Active","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP52_BCX52_BC52PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10461-1-ND,"BC52-16PA,115",NXP USA Inc.,TRANS PNP 60V 1A SOT1061,0,0,"Call","0","1","Cut Tape (CT)","-","Discontinued","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP52_BCX52_BC52PA.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/3-HUSON.jpg,568-10461-6-ND,"BC52-16PA,115",NXP USA Inc.,TRANS PNP 60V 1A SOT1061,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","PNP","1A","60V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","420mW","145MHz","150°C (TJ)","Surface Mount","3-UDFN, Exposed Pad","3-HUSON (2x2)"
http://www.nxp.com/documents/data_sheet/BCP54_BCX54_BC54PA.pdf,//media.digikey.com/photos/NXP%20Semi%20Photos/568-SOT-223(SC-73)SOT223-1.jpg,568-11039-2-ND,"BCP54-10,135",NXP USA Inc.,TRANS NPN 45V 1A SOT223,4000,0,"0.09900","0","4000","Tape & Reel (TR)","-","Active","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","650mW","180MHz","150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SC-73"
http://www.nxp.com/documents/data_sheet/BCP54_BCX54_BC54PA.pdf,//media.digikey.com/photos/NXP%20Semi%20Photos/568-SOT-223(SC-73)SOT223-1.jpg,568-11039-1-ND,"BCP54-10,135",NXP USA Inc.,TRANS NPN 45V 1A SOT223,3969,0,"0.46000","0","1","Cut Tape (CT)","-","Discontinued","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","650mW","180MHz","150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SC-73"
http://www.nxp.com/documents/data_sheet/BCP54_BCX54_BC54PA.pdf,//media.digikey.com/photos/NXP%20Semi%20Photos/568-SOT-223(SC-73)SOT223-1.jpg,568-11039-6-ND,"BCP54-10,135",NXP USA Inc.,TRANS NPN 45V 1A SOT223,0,0,"Calculate","0","1","Digi-Reel®","-","Discontinued","NPN","1A","45V","500mV @ 50mA, 500mA","100nA (ICBO)","63 @ 150mA, 2V","650mW","180MHz","150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SC-73"
