Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19281&prodName=2SC3265,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SC3265-YLFTR-ND,"2SC3265-Y,LF",Toshiba Semiconductor and Storage,TRANS NPN 25V 0.8A S-MINI,0,0,"0.08000","0","3000","Tape & Reel (TR)","-","Active","NPN","800mA","25V","400mV @ 20mA, 500mA","100nA (ICBO)","160 @ 100mA, 1V","200mW","120MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19281&prodName=2SC3265,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SC3265-YLFCT-ND,"2SC3265-Y,LF",Toshiba Semiconductor and Storage,TRANS NPN 25V 0.8A S-MINI,1611,0,"0.51000","0","1","Cut Tape (CT)","-","Active","NPN","800mA","25V","400mV @ 20mA, 500mA","100nA (ICBO)","160 @ 100mA, 1V","200mW","120MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236"
https://toshiba.semicon-storage.com/info/docget.jsp?did=19281&prodName=2SC3265,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SC3265-YLFDKR-ND,"2SC3265-Y,LF",Toshiba Semiconductor and Storage,TRANS NPN 25V 0.8A S-MINI,1611,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","800mA","25V","400mV @ 20mA, 500mA","100nA (ICBO)","160 @ 100mA, 1V","200mW","120MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3939.pdf,//media.digikey.com/photos/Panasonic%20Photos/TO-92NL.jpg,2SC39390SATB-ND,2SC39390SA,Panasonic Electronic Components,TRANS NPN 80V 0.5A TO-92NL,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","NPN","500mA","80V","400mV @ 30mA, 300mA","100nA (ICBO)","185 @ 150mA, 10V","1W","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92NL-A1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3939.pdf,//media.digikey.com/photos/Panasonic%20Photos/TO-92NL.jpg,2SC39390SACT-ND,2SC39390SA,Panasonic Electronic Components,TRANS NPN 80V 0.5A TO-92NL,1453,0,"0.51000","0","1","Cut Tape (CT)","-","Obsolete","NPN","500mA","80V","400mV @ 30mA, 300mA","100nA (ICBO)","185 @ 150mA, 10V","1W","120MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92NL-A1"
http://www.nxp.com/documents/data_sheet/PHPT61003PY.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-LFPAK-4,SOT669.jpg",568-11357-2-ND,PHPT61003PYX,NXP USA Inc.,TRANS PNP 100V 3A LFPAK,0,0,"0.19380","0","1500","Tape & Reel (TR)","-","Active","PNP","3A","100V","360mV @ 200mA, 2A","100nA (ICBO)","150 @ 500mA, 10V","1.25W","125MHz","175°C (TJ)","Surface Mount","SC-100, SOT-669, 4-LFPAK","LFPAK, Power-SO8"
http://www.nxp.com/documents/data_sheet/PHPT61003PY.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-LFPAK-4,SOT669.jpg",568-11357-1-ND,PHPT61003PYX,NXP USA Inc.,TRANS PNP 100V 3A LFPAK,1354,0,"0.51000","0","1","Cut Tape (CT)","-","Active","PNP","3A","100V","360mV @ 200mA, 2A","100nA (ICBO)","150 @ 500mA, 10V","1.25W","125MHz","175°C (TJ)","Surface Mount","SC-100, SOT-669, 4-LFPAK","LFPAK, Power-SO8"
http://www.nxp.com/documents/data_sheet/PHPT61003PY.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-LFPAK-4,SOT669.jpg",568-11357-6-ND,PHPT61003PYX,NXP USA Inc.,TRANS PNP 100V 3A LFPAK,1354,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","100V","360mV @ 200mA, 2A","100nA (ICBO)","150 @ 500mA, 10V","1.25W","125MHz","175°C (TJ)","Surface Mount","SC-100, SOT-669, 4-LFPAK","LFPAK, Power-SO8"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sd2670.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SD2670TLTR-ND,2SD2670TL,Rohm Semiconductor,TRANS NPN 12V 3A TSMT3,0,0,"0.17980","0","3000","Tape & Reel (TR)","-","Active","NPN","3A","12V","250mV @ 30mA, 1.5A","100nA (ICBO)","270 @ 500mA, 2V","1W","360MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sd2670.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SD2670TLCT-ND,2SD2670TL,Rohm Semiconductor,TRANS NPN 12V 3A TSMT3,5415,0,"0.52000","0","1","Cut Tape (CT)","-","Active","NPN","3A","12V","250mV @ 30mA, 1.5A","100nA (ICBO)","270 @ 500mA, 2V","1W","360MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sd2670.pdf,//media.digikey.com/Renders/Rohm%20Renders/TSMT3_TSMT3%20Pkg.jpg,2SD2670TLDKR-ND,2SD2670TL,Rohm Semiconductor,TRANS NPN 12V 3A TSMT3,5415,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","3A","12V","250mV @ 30mA, 1.5A","100nA (ICBO)","270 @ 500mA, 2V","1W","360MHz","150°C (TJ)","Surface Mount","SC-96","TSMT3"
https://www.fairchildsemi.com/datasheets/NZ/NZT7053.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;MKT-MA04A;;3.jpg,NZT7053TR-ND,NZT7053,Fairchild Semiconductor,TRANS NPN DARL 100V 1.5A SOT223,0,0,"0.14405","0","4000","Tape & Reel (TR)","-","Active","NPN - Darlington","1.5A","100V","1.5V @ 100µA, 100mA","200nA","1000 @ 1A, 5V","1W","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223-4"
https://www.fairchildsemi.com/datasheets/NZ/NZT7053.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;MKT-MA04A;;3.jpg,NZT7053CT-ND,NZT7053,Fairchild Semiconductor,TRANS NPN DARL 100V 1.5A SOT223,3878,0,"0.52000","0","1","Cut Tape (CT)","-","Active","NPN - Darlington","1.5A","100V","1.5V @ 100µA, 100mA","200nA","1000 @ 1A, 5V","1W","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223-4"
https://www.fairchildsemi.com/datasheets/NZ/NZT7053.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;MKT-MA04A;;3.jpg,NZT7053DKR-ND,NZT7053,Fairchild Semiconductor,TRANS NPN DARL 100V 1.5A SOT223,3878,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN - Darlington","1.5A","100V","1.5V @ 100µA, 100mA","200nA","1000 @ 1A, 5V","1W","200MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223-4"
-,//media.digikey.com/photos/Panasonic%20Photos/TO-92NL.jpg,2SC3940AQATB-ND,2SC3940AQA,Panasonic Electronic Components,TRANS NPN 50V 1A TO-92NL,0,0,"Call","0","3000","Tape & Box (TB)","-","Obsolete","NPN","1A","50V","400mV @ 50mA, 500mA","100nA (ICBO)","85 @ 500mA, 10V","1W","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92NL-A1"
-,//media.digikey.com/photos/Panasonic%20Photos/TO-92NL.jpg,2SC3940AQACT-ND,2SC3940AQA,Panasonic Electronic Components,TRANS NPN 50V 1A TO-92NL,2991,0,"0.52000","0","1","Cut Tape (CT)","-","Obsolete","NPN","1A","50V","400mV @ 50mA, 500mA","100nA (ICBO)","85 @ 500mA, 10V","1W","200MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-92NL-A1"
http://www.comchiptech.com/cms/UserFiles/MMBTA44-G%20RevA303342.pdf,//media.digikey.com/Renders/Comchip%20Renders/SOT-23-3%20PKG.jpg,641-1789-2-ND,MMBTA44-G,Comchip Technology,NPN TRANSISTOR 200MA 400V SOT-23,0,0,"0.09612","0","3000","Tape & Reel (TR)","-","Active","NPN","200mA","400V","750mV @ 5mA, 50mA","100nA (ICBO)","50 @ 10mA, 10V","350mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.comchiptech.com/cms/UserFiles/MMBTA44-G%20RevA303342.pdf,//media.digikey.com/Renders/Comchip%20Renders/SOT-23-3%20PKG.jpg,641-1789-1-ND,MMBTA44-G,Comchip Technology,NPN TRANSISTOR 200MA 400V SOT-23,2945,0,"0.52000","0","1","Cut Tape (CT)","-","Active","NPN","200mA","400V","750mV @ 5mA, 50mA","100nA (ICBO)","50 @ 10mA, 10V","350mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
http://www.comchiptech.com/cms/UserFiles/MMBTA44-G%20RevA303342.pdf,//media.digikey.com/Renders/Comchip%20Renders/SOT-23-3%20PKG.jpg,641-1789-6-ND,MMBTA44-G,Comchip Technology,NPN TRANSISTOR 200MA 400V SOT-23,2945,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","200mA","400V","750mV @ 5mA, 50mA","100nA (ICBO)","50 @ 10mA, 10V","350mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23"
https://www.fairchildsemi.com/datasheets/MJ/MJD340.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",MJD340TFTR-ND,MJD340TF,Fairchild Semiconductor,TRANS NPN 300V 0.5A DPAK,0,56000,"0.17903","0","2000","Tape & Reel (TR)","-","Active","NPN","500mA","300V","-","100µA","30 @ 50mA, 10V","1.56W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/MJ/MJD340.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",MJD340TFCT-ND,MJD340TF,Fairchild Semiconductor,TRANS NPN 300V 0.5A DPAK,1995,56000,"0.52000","0","1","Cut Tape (CT)","-","Active","NPN","500mA","300V","-","100µA","30 @ 50mA, 10V","1.56W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/MJ/MJD340.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",MJD340TFDKR-ND,MJD340TF,Fairchild Semiconductor,TRANS NPN 300V 0.5A DPAK,1995,56000,"Calculate","0","1","Digi-Reel®","-","Active","NPN","500mA","300V","-","100µA","30 @ 50mA, 10V","1.56W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.nxp.com/documents/data_sheet/PBHV2160Z.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT223;Z;4.jpg,568-12664-2-ND,PBHV2160ZX,NXP USA Inc.,IC TRANS NPN 600V 0.1A SC73,1000,0,"0.19465","0","1000","Tape & Reel (TR)","-","Active","NPN","100mA","600V","125mV @ 6mA, 30mA","100nA","70 @ 10mA, 10V","650mW","-","150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SC-73"
http://www.nxp.com/documents/data_sheet/PBHV2160Z.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT223;Z;4.jpg,568-12664-1-ND,PBHV2160ZX,NXP USA Inc.,IC TRANS NPN 600V 0.1A SC73,1973,0,"0.52000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","600V","125mV @ 6mA, 30mA","100nA","70 @ 10mA, 10V","650mW","-","150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SC-73"
http://www.nxp.com/documents/data_sheet/PBHV2160Z.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT223;Z;4.jpg,568-12664-6-ND,PBHV2160ZX,NXP USA Inc.,IC TRANS NPN 600V 0.1A SC73,1973,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","600V","125mV @ 6mA, 30mA","100nA","70 @ 10mA, 10V","650mW","-","150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SC-73"
https://www.fairchildsemi.com/datasheets/TI/TIP29.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/TO-220-3.jpg,TIP29AFS-ND,TIP29A,Fairchild Semiconductor,TRANS NPN 60V 1A TO-220,1349,0,"0.52000","0","1","Bulk","-","Active","NPN","1A","60V","700mV @ 125mA, 1A","300µA","15 @ 1A, 4V","2W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220-3"
http://www.nxp.com/documents/data_sheet/PBSS4230T.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-7312-1-ND,"PBSS5230T,215",NXP USA Inc.,TRANS PNP 30V 2A SOT23,7313,0,"0.53000","0","1","Cut Tape (CT)","-","Active","PNP","2A","30V","350mV @ 200mA, 2A","100nA (ICBO)","200 @ 1A, 2V","480mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS4230T.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-7312-6-ND,"PBSS5230T,215",NXP USA Inc.,TRANS PNP 30V 2A SOT23,7313,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","2A","30V","350mV @ 200mA, 2A","100nA (ICBO)","200 @ 1A, 2V","480mW","200MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS5240V.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT666.jpg,568-7313-2-ND,"PBSS5240V,115",NXP USA Inc.,TRANS PNP 40V 1.8A SOT666,0,0,"0.14586","0","4000","Tape & Reel (TR)","-","Active","PNP","1.8A","40V","530mV @ 200mA, 2A","100nA","300 @ 100mA, 5V","900mW","150MHz","150°C (TJ)","Surface Mount","SOT-563, SOT-666","SOT-666"
http://www.nxp.com/documents/data_sheet/PBSS5240V.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT666.jpg,568-7313-1-ND,"PBSS5240V,115",NXP USA Inc.,TRANS PNP 40V 1.8A SOT666,3907,0,"0.53000","0","1","Cut Tape (CT)","-","Active","PNP","1.8A","40V","530mV @ 200mA, 2A","100nA","300 @ 100mA, 5V","900mW","150MHz","150°C (TJ)","Surface Mount","SOT-563, SOT-666","SOT-666"
http://www.nxp.com/documents/data_sheet/PBSS5240V.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/SOT666.jpg,568-7313-6-ND,"PBSS5240V,115",NXP USA Inc.,TRANS PNP 40V 1.8A SOT666,3907,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","1.8A","40V","530mV @ 200mA, 2A","100nA","300 @ 100mA, 5V","900mW","150MHz","150°C (TJ)","Surface Mount","SOT-563, SOT-666","SOT-666"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=MPS650_MPS750_SERIES.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,MPS751CS-ND,MPS751,Central Semiconductor Corp,TRANS PNP 60V 2A TO-92,2490,0,"0.53000","0","1","Bulk","-","Active","PNP","2A","60V","500mV @ 200mA, 2A","100nA (ICBO)","75 @ 1A, 2V","625mW","75MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sb1690k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SB1690KT146TR-ND,2SB1690KT146,Rohm Semiconductor,TRANS PNP 12V 2A SOT-346,0,0,"0.14685","0","3000","Tape & Reel (TR)","-","Active","PNP","2A","12V","180mV @ 50mA, 1A","100nA (ICBO)","270 @ 200mA, 2V","200mW","360MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sb1690k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SB1690KT146CT-ND,2SB1690KT146,Rohm Semiconductor,TRANS PNP 12V 2A SOT-346,2337,0,"0.53000","0","1","Cut Tape (CT)","-","Active","PNP","2A","12V","180mV @ 50mA, 1A","100nA (ICBO)","270 @ 200mA, 2V","200mW","360MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/bipolar/2sb1690k.pdf,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",2SB1690KT146DKR-ND,2SB1690KT146,Rohm Semiconductor,TRANS PNP 12V 2A SOT-346,2337,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","2A","12V","180mV @ 50mA, 1A","100nA (ICBO)","270 @ 200mA, 2V","200mW","360MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
http://www.nxp.com/documents/data_sheet/PBSS5250T.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-7315-2-ND,"PBSS5250T,215",NXP USA Inc.,TRANS PNP 50V 2A SOT23,0,0,"0.14586","0","3000","Tape & Reel (TR)","-","Active","PNP","2A","50V","300mV @ 100mA, 2A","100nA (ICBO)","200 @ 1A, 2V","480mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS5250T.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-7315-1-ND,"PBSS5250T,215",NXP USA Inc.,TRANS PNP 50V 2A SOT23,2309,0,"0.53000","0","1","Cut Tape (CT)","-","Active","PNP","2A","50V","300mV @ 100mA, 2A","100nA (ICBO)","200 @ 1A, 2V","480mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/PBSS5250T.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-7315-6-ND,"PBSS5250T,215",NXP USA Inc.,TRANS PNP 50V 2A SOT23,2309,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","2A","50V","300mV @ 100mA, 2A","100nA (ICBO)","200 @ 1A, 2V","480mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.onsemi.com/pub_link/Collateral/MJD31-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD32T4GOSTR-ND,MJD32T4G,ON Semiconductor,TRANS PNP 40V 3A DPAK,0,80000,"0.19995","0","2500","Tape & Reel (TR)","-","Active","PNP","3A","40V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","1.56W","3MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJD31-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD32T4GOSCT-ND,MJD32T4G,ON Semiconductor,TRANS PNP 40V 3A DPAK,2279,80000,"0.53000","0","1","Cut Tape (CT)","-","Active","PNP","3A","40V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","1.56W","3MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
http://www.onsemi.com/pub_link/Collateral/MJD31-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/DPAK_369C.jpg,MJD32T4GOSDKR-ND,MJD32T4G,ON Semiconductor,TRANS PNP 40V 3A DPAK,2279,80000,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","40V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","1.56W","3MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK-3"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=MPS650_MPS750_SERIES.PDF,//media.digikey.com/Renders/Central%20Semiconductor%20Corp/TO-92.jpg,MPS650CS-ND,MPS650,Central Semiconductor Corp,TRANS NPN 40V 2A TO-92,2002,15000,"0.53000","0","1","Bulk","-","Active","NPN","2A","40V","500mV @ 200mA, 2A","100nA (ICBO)","75 @ 1A, 2V","625mW","75MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92"
http://www.onsemi.com/pub_link/Collateral/EN2007-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT%E2%88%9289(3%E2%88%92LEAD).jpg,2SA1419S-TD-EOSTR-ND,2SA1419S-TD-E,ON Semiconductor,TRANS PNP 160V 1.5A SOT89-3,0,0,"0.25376","0","1000","Tape & Reel (TR)","-","Active","PNP","1.5A","160V","500mV @ 50mA, 500mA","1µA (ICBO)","100 @ 100mA, 5V","500mW","120MHz","150°C (TJ)","Surface Mount","TO-243AA","PCP"
http://www.onsemi.com/pub_link/Collateral/EN2007-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT%E2%88%9289(3%E2%88%92LEAD).jpg,2SA1419S-TD-EOSCT-ND,2SA1419S-TD-E,ON Semiconductor,TRANS PNP 160V 1.5A SOT89-3,1760,0,"0.53000","0","1","Cut Tape (CT)","-","Active","PNP","1.5A","160V","500mV @ 50mA, 500mA","1µA (ICBO)","100 @ 100mA, 5V","500mW","120MHz","150°C (TJ)","Surface Mount","TO-243AA","PCP"
http://www.onsemi.com/pub_link/Collateral/EN2007-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT%E2%88%9289(3%E2%88%92LEAD).jpg,2SA1419S-TD-EOSDKR-ND,2SA1419S-TD-E,ON Semiconductor,TRANS PNP 160V 1.5A SOT89-3,1760,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","1.5A","160V","500mV @ 50mA, 500mA","1µA (ICBO)","100 @ 100mA, 5V","500mW","120MHz","150°C (TJ)","Surface Mount","TO-243AA","PCP"
https://www.fairchildsemi.com/datasheets/MJ/MJD350.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",MJD350TFTR-ND,MJD350TF,Fairchild Semiconductor,TRANS PNP 300V 0.5A DPAK,0,0,"0.18073","0","2000","Tape & Reel (TR)","-","Active","PNP","500mA","300V","-","100µA","30 @ 50mA, 10V","1.56W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/MJ/MJD350.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",MJD350TFCT-ND,MJD350TF,Fairchild Semiconductor,TRANS PNP 300V 0.5A DPAK,1707,0,"0.53000","0","1","Cut Tape (CT)","-","Active","PNP","500mA","300V","-","100µA","30 @ 50mA, 10V","1.56W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/MJ/MJD350.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",MJD350TFDKR-ND,MJD350TF,Fairchild Semiconductor,TRANS PNP 300V 0.5A DPAK,1707,6,"Calculate","0","1","Digi-Reel®","-","Active","PNP","500mA","300V","-","100µA","30 @ 50mA, 10V","1.56W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2STF1525.pdf,//media.digikey.com/photos/STMicro%20Photos/497-SOT-89%20SERIES.JPG,497-12125-2-ND,2STF1525,STMicroelectronics,TRANS NPN 25V 5A SOT-89,0,0,"Call","0","5000","Tape & Reel (TR)","-","Obsolete","NPN","5A","25V","500mV @ 40mA, 3.5A","100nA (ICBO)","150 @ 500mA, 2V","1.4W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2STF1525.pdf,//media.digikey.com/photos/STMicro%20Photos/497-SOT-89%20SERIES.JPG,497-12125-1-ND,2STF1525,STMicroelectronics,TRANS NPN 25V 5A SOT-89,4685,0,"0.54000","0","1","Cut Tape (CT)","-","Obsolete","NPN","5A","25V","500mV @ 40mA, 3.5A","100nA (ICBO)","150 @ 500mA, 2V","1.4W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2STF1525.pdf,//media.digikey.com/photos/STMicro%20Photos/497-SOT-89%20SERIES.JPG,497-12125-6-ND,2STF1525,STMicroelectronics,TRANS NPN 25V 5A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","5A","25V","500mV @ 40mA, 3.5A","100nA (ICBO)","150 @ 500mA, 2V","1.4W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89"
//media.digikey.com/pdf/Data%20Sheets/Zetex%20PDFs/2DA1201Y.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,2DA1201YQTCDITR-ND,2DA1201YQTC,Diodes Incorporated,TRANS PNP 120V 0.8A SOT89,0,148000,"0.18414","0","4000","Tape & Reel (TR)","-","Active","PNP","800mA","120V","1V @ 50mA, 500mA","100nA","120 @ 100mA, 5V","1.5W","160MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89"
